StarID,ProperName,RA,Dec,Mag,ColorIndex
47409.0,,13.31235045,-58.26703253,8.6,0.654
47410.0,,13.31257928,32.16990309,8.16,0.299
47411.0,,13.31259983,-17.13370587,7.46,0.611
47412.0,,13.31293927,26.31730657,8.97,1.09
47413.0,,13.31317305,11.83293541,8.04,1.55
47414.0,,13.31323617,47.14033573,8.13,0.425
47415.0,,13.31342692,-79.97596131,6.34,-0.027
47416.0,,13.31379312,-13.19567525,8.95,0.846
47417.0,,13.31389316,-12.01547864,7.57,0.077
47418.0,,13.31420949,3.68766942,6.62,0.056
47419.0,,13.31425061,24.61148749,8.52,0.71
47420.0,,13.31442875,33.43867591,8.18,1.123
47421.0,,13.31476232,-53.22155768,8.96,0.746
47422.0,,13.31503291,2.54359744,8.37,1.256
47423.0,,13.3151318,0.50587442,8.47,0.541
47424.0,,13.31521837,67.19490618,8.06,0.486
47425.0,,13.31534816,-23.17141246,2.99,0.92
47426.0,,13.31584124,12.37366494,8.29,0.98
47427.0,,13.31585792,-3.07136216,10.84,1.009
47428.0,,13.31591055,-25.25548067,8.96,0.652
47429.0,,13.31615601,-28.78483952,7.66,1.614
47430.0,,13.31619192,-62.3823296,8.44,0.94
47431.0,,13.31620333,-1.26934408,8.63,1.083
47432.0,,13.31621614,-25.59556049,8.12,0.561
47433.0,,13.31630381,-12.64808549,7.34,0.4
47434.0,,13.31643757,-74.8403874,8.38,0.852
47435.0,,13.31671486,14.47244283,8.98,1.28
47436.0,,13.31721656,28.56755515,7.19,0.573
47437.0,,13.31785355,35.12793546,6.01,0.277
47438.0,,13.31797546,-20.00350098,7.61,0.106
47439.0,,13.31817503,-52.65484396,7.79,0.483
47440.0,,13.31852778,3.72285325,6.91,1.114
47441.0,,13.31857676,2.90356362,7.69,0.671
47442.0,,13.31902647,-37.66778755,8.6,0.554
47443.0,,13.31992784,-56.27906864,8.63,-0.04
47444.0,,13.32044141,9.45148253,8.42,1.29
47445.0,,13.32117375,45.09996146,8.73,0.46
47446.0,,13.32156699,-15.56734289,8.86,0.63
47447.0,,13.32194264,-72.03547781,6.04,1.341
47448.0,,13.32210516,-59.47230026,8.23,0.398
47449.0,,13.32268857,-24.61932029,8.26,0.511
47450.0,,13.32346613,-73.81756449,8.5,1.31
47451.0,,13.32361755,21.06505442,8.97,0.626
47452.0,,13.32390604,-61.37140646,8.05,1.419
47453.0,,13.32403093,-11.14837812,8.22,0.48
47454.0,,13.32407223,22.82777288,8.45,0.486
47455.0,,13.32438828,45.52715848,7.39,1.374
47456.0,,13.32469376,-58.47845492,8.22,1.255
47457.0,,13.32557416,8.64504356,8.21,1.5
47458.0,,13.32585459,-63.75544454,7.63,0.491
47459.0,,13.32592098,35.11204745,9.48,1.47
47460.0,,13.32623048,35.10894812,12.03,1.47
47461.0,,13.32665441,5.46358318,8.16,0.48
47462.0,,13.32699211,-12.48359996,7.96,1.471
47463.0,,13.32733725,-60.635176,6.98,1.868
47464.0,,13.3278706,33.34687596,10.62,1.469
47465.0,,13.32852683,36.0828481,7.2,0.979
47466.0,,13.32859371,-30.33235404,8.53,-0.108
47467.0,,13.32873808,-67.36429075,7.26,-0.01
47468.0,,13.32892298,-11.67293545,7.27,0.1
47469.0,,13.32915066,-6.54161126,8.3,0.435
47470.0,,13.32932692,47.7780717,8.48,1.469
47471.0,,13.32942921,-65.91678,8.81,0.414
47472.0,,13.32980578,36.37382886,7.65,1.039
47473.0,,13.32986525,-9.10557749,8.56,0.957
47474.0,,13.32995619,50.43348166,8.33,1.555
47475.0,,13.33070544,-61.96905608,7.95,0.04
47476.0,,13.33083705,65.1843769,8.92,1.37
47477.0,,13.33091311,-70.85494655,7.43,0.742
47478.0,,13.33101541,64.45793306,8.62,0.903
47479.0,,13.33157288,28.10470228,8.27,0.455
47480.0,,13.33228719,63.56765441,8.91,1.481
47481.0,,13.3324008,38.36899414,8.34,0.684
47482.0,,13.33249321,8.48720422,7.08,1.13
47483.0,,13.33292996,-62.03119105,8.35,0.522
47484.0,,13.33293086,-41.19069489,6.73,0.519
47485.0,,13.33351202,46.69710763,8.54,1.107
47486.0,,13.33383829,38.15939294,8.01,0.708
47487.0,,13.33392505,-62.52660375,6.91,1.287
47488.0,,13.33393786,1.60991734,8.34,0.38
47489.0,,13.33459293,-76.41919058,8.24,0.06
47490.0,,13.33474141,-34.57948473,8.53,1.293
47491.0,,13.33494906,10.00004887,8.79,1.05
47492.0,,13.33549968,59.86181793,7.96,0.635
47493.0,,13.33594066,15.56405093,7.25,1.08
47494.0,,13.33650459,80.62435216,8.87,0.91
47495.0,,13.33670425,60.38599384,8.27,1.018
47496.0,,13.33693778,-53.47343475,8.57,-0.024
47497.0,,13.33741508,3.28755291,6.96,1.148
47498.0,,13.33771733,17.76603081,7.17,0.569
47499.0,,13.337771,69.63562593,8.15,0.451
47500.0,,13.3385116,-24.50978499,8.45,1.231
47501.0,,13.33860991,40.15055594,5.6,1.204
47502.0,,13.33889439,-77.95858768,8.19,1.155
47503.0,,13.33890344,-11.30411836,6.73,1.0
47504.0,,13.33936884,65.10602994,8.67,0.21
47505.0,,13.33945361,-9.05969116,8.75,0.654
47506.0,,13.33977179,45.10940634,8.66,0.94
47507.0,,13.33997403,-40.95955917,8.51,0.05
47508.0,,13.34024052,-1.65689717,11.6,1.51
47509.0,,13.34049246,17.58050032,7.3,0.416
47510.0,,13.34063386,-16.70364261,8.85,1.248
47511.0,,13.34066438,-41.57605311,7.55,1.484
47512.0,,13.34078922,-49.22361928,7.95,0.264
47513.0,,13.34086926,43.11138103,8.12,0.817
47514.0,,13.34103057,-27.2444727,8.93,1.613
47515.0,,13.34112776,-10.19046078,8.12,1.14
47516.0,,13.34155309,61.39931037,8.18,0.153
47517.0,,13.34163869,-27.40998659,7.79,1.501
47518.0,,13.34166937,-33.6577686,7.71,1.556
47519.0,,13.34172227,-43.43544994,8.31,1.181
47520.0,,13.34172426,-66.5334836,8.54,0.667
47521.0,,13.34180394,-20.88075325,7.59,0.423
47522.0,,13.34181364,-45.67691862,8.43,0.197
47523.0,,13.34186765,-22.135221,8.21,1.023
47524.0,,13.342474,8.24505748,7.59,1.211
47525.0,,13.34274276,4.82712864,7.03,0.187
47526.0,,13.34307334,-59.77275811,6.2,0.41
47527.0,,13.34335154,-36.71208109,2.75,0.068
47528.0,,13.34345957,-18.42458587,8.16,1.093
47529.0,,13.34384845,-52.74778497,5.47,-0.125
47530.0,,13.34403595,-69.68053848,7.47,0.283
47531.0,,13.34408037,36.6757762,8.4,0.576
47532.0,,13.34410745,8.92298367,8.96,0.939
47533.0,,13.34424958,-14.77237772,8.37,0.645
47534.0,,13.34431978,24.64882435,7.88,1.009
47535.0,,13.34489038,2.94231688,6.26,0.102
47536.0,,13.34554618,10.87636434,11.62,1.49
47537.0,,13.34557544,4.13245654,8.58,0.939
47538.0,,13.34589992,-11.45037281,8.3,1.426
47539.0,,13.34592158,-23.76344367,7.11,1.574
47540.0,,13.34592183,69.10229137,7.18,0.984
47541.0,,13.3464514,-52.25567966,8.72,0.569
47542.0,,13.34659872,-46.20488696,8.67,1.154
47543.0,,13.34675818,37.56501374,8.71,0.476
47544.0,,13.34676198,-55.80069803,6.0,0.236
47545.0,,13.34679471,13.79912682,8.63,0.573
47546.0,,13.34729865,9.93321077,9.9,1.14
47547.0,,13.34741927,60.25279552,8.14,0.417
47548.0,,13.34753562,43.99011862,6.51,0.424
47549.0,,13.34862397,52.71165442,8.36,0.309
47550.0,,13.34936315,34.27966699,10.62,1.512
47551.0,,13.3493786,-46.88005836,5.76,1.106
47552.0,,13.3501675,-5.66554153,8.48,0.453
47553.0,,13.35089466,-22.38299851,7.25,0.915
47554.0,,13.3513334,-24.47024364,6.89,1.653
47555.0,,13.35157208,-21.80593571,8.19,0.429
47556.0,,13.35188361,-73.27440068,8.19,0.37
47557.0,,13.35203032,47.26975278,6.97,0.9
47558.0,,13.35246516,-40.3369214,8.58,0.605
47559.0,,13.35251965,23.49732385,8.88,0.97
47560.0,,13.35274578,-39.97568862,8.41,1.674
47561.0,,13.35287648,-51.67115261,7.55,-0.047
47562.0,,13.3530205,37.85709767,6.93,0.554
47563.0,,13.35313446,-49.69959365,7.96,1.208
47564.0,,13.35314604,-62.90822577,8.24,1.26
47565.0,,13.35317121,41.65690833,8.88,1.13
47566.0,,13.35341917,-9.99921811,7.2,0.872
47567.0,,13.35343067,61.08471334,8.48,0.76
47568.0,,13.35384265,-74.44193577,7.77,2.1
47569.0,,13.35426309,-53.35719852,8.4,0.488
47570.0,,13.35523425,68.70793118,8.86,0.947
47571.0,,13.35584657,33.29326401,8.94,1.15
47572.0,,13.35623638,14.1489695,7.28,1.49
47573.0,,13.35634346,-39.98994207,7.47,0.002
47574.0,,13.35639583,-78.12875408,8.99,0.558
47575.0,,13.35653342,-64.04963879,7.37,0.582
47576.0,,13.35656498,-22.79421155,7.14,0.469
47577.0,,13.35720303,-43.63428489,6.67,-0.024
47578.0,,13.35798601,-67.53685624,7.03,-0.042
47579.0,,13.35828257,-19.48928681,6.21,0.098
47580.0,,13.35863372,63.95037227,7.32,1.483
47581.0,,13.35868453,-47.64457996,8.49,1.139
47582.0,,13.35887431,-60.80884785,8.7,0.154
47583.0,,13.35897319,38.88045844,7.31,1.157
47584.0,,13.35976473,18.22484933,8.75,1.1
47585.0,,13.3598182,-11.74701959,7.75,1.352
47586.0,,13.36025501,2.85404864,7.79,1.544
47587.0,,13.3604968,42.97886399,8.58,1.56
47588.0,,13.36083044,-36.54917638,8.13,1.429
47589.0,,13.36131929,16.08152653,7.2,1.38
47590.0,,13.36157742,2.0873706,5.69,0.045
47591.0,,13.36229695,-42.13171197,8.43,1.407
47592.0,,13.36232277,-39.31134077,8.8,0.45
47593.0,,13.36287137,-18.74208767,7.03,0.302
47594.0,,13.36352621,-55.41703077,7.76,-0.018
47595.0,,13.36352652,17.76551213,7.82,0.403
47596.0,,13.36383538,-36.11218043,7.44,0.338
47597.0,,13.36383794,71.8718667,7.55,1.153
47598.0,,13.36393231,39.38103654,8.74,-0.06
47599.0,,13.3640211,1.39540215,8.93,1.112
47600.0,,13.3657315,22.31091775,8.27,0.571
47601.0,,13.36578098,25.99814394,7.6,0.99
47602.0,,13.36586353,-38.85437046,7.12,0.621
47603.0,,13.36587921,-51.28221363,7.09,0.227
47604.0,,13.36646754,-49.91269137,7.75,-0.053
47605.0,,13.36662698,24.88235319,7.08,0.243
47606.0,,13.36715656,2.75733312,7.59,1.487
47607.0,,13.36729749,-51.6991044,8.72,1.008
47608.0,,13.36746187,-43.0503976,7.15,0.125
47609.0,,13.36747117,35.63050054,8.25,0.44
47610.0,,13.36776993,43.90333351,6.34,0.255
47611.0,,13.36782845,39.86884136,8.94,0.594
47612.0,,13.36825641,-9.05971095,8.71,0.594
47613.0,,13.36838734,-57.68947648,8.85,0.031
47614.0,,13.36844417,-14.41976449,6.84,1.507
47615.0,,13.36844602,-70.54704619,7.64,0.007
47616.0,,13.36872814,-60.18498381,6.92,-0.015
47617.0,,13.36882204,-0.06778472,7.96,1.079
47618.0,,13.36895788,-12.57953334,6.88,1.61
47619.0,,13.36936936,5.15485074,5.89,0.109
47620.0,,13.36940309,-64.21882819,7.7,2.766
47621.0,,13.36984751,-4.66270606,7.79,0.7
47622.0,,13.37058252,-35.69771205,8.62,0.888
47623.0,,13.37085191,30.29202053,6.8,1.357
47624.0,,13.37119161,-52.18295165,5.81,0.072
47625.0,,13.37166985,26.51939026,8.77,0.77
47626.0,,13.37187899,-8.69960006,8.56,0.937
47627.0,,13.37332293,-33.95130864,8.78,1.026
47628.0,,13.37388017,20.69675757,7.29,1.382
47629.0,,13.37428449,-30.80724524,8.71,1.089
47630.0,,13.37432141,-25.84088899,7.1,0.434
47631.0,,13.37442984,-69.36112936,8.59,0.51
47632.0,,13.37466784,-50.45268607,8.72,1.057
47633.0,,13.37467512,-0.57880345,8.22,0.849
47634.0,,13.37527497,-6.20180359,6.63,0.692
47635.0,,13.37564988,-22.9528172,8.14,0.561
47636.0,,13.37572612,42.70329292,8.74,0.746
47637.0,,13.3761434,-22.95204586,8.34,0.667
47638.0,,13.37618226,26.1156572,7.64,0.485
47639.0,,13.37721659,-60.98835608,4.52,-0.141
47640.0,,13.3773391,-68.92720179,8.82,1.678
47641.0,,13.37790422,35.92859371,8.86,0.801
47642.0,,13.37880752,-18.03081138,8.07,0.721
47643.0,,13.37919892,44.71499317,8.34,-0.074
47644.0,,13.37935051,-13.18650585,7.77,0.15
47645.0,,13.38050808,-21.41412408,8.0,0.953
47646.0,,13.38083804,65.75978711,8.72,0.524
47647.0,,13.38124966,-47.94321927,6.18,0.181
47648.0,,13.38128356,-72.14667406,6.06,0.049
47649.0,,13.38134781,53.72686275,8.65,0.89
47650.0,,13.38172546,17.77581697,8.67,0.252
47651.0,,13.38212218,-62.01222049,7.92,0.645
47652.0,,13.38258605,51.65314065,7.72,1.681
47653.0,,13.38296645,16.27063139,8.8,0.183
47654.0,,13.38320611,28.52214203,8.93,1.4
47655.0,,13.38331622,15.25056321,7.57,1.254
47656.0,,13.38365147,-17.73520402,5.36,0.987
47657.0,,13.38374031,-81.30975325,7.88,0.667
47658.0,,13.38405771,-48.56278579,6.37,-0.077
47659.0,,13.3842025,18.27833884,7.9,0.188
47660.0,,13.38426133,29.07464382,8.89,1.32
47661.0,,13.38464177,19.26693241,8.7,0.557
47662.0,,13.38486171,47.00195483,6.64,1.552
47663.0,,13.38525492,-15.92807034,8.66,1.5
47664.0,,13.38573438,-33.18988737,6.17,1.653
47665.0,,13.38609597,-24.73414616,7.81,0.531
47666.0,,13.38609628,-15.41448471,8.26,1.477
47667.0,,13.3862428,-55.20955332,8.79,0.502
47668.0,,13.38713554,-62.87136676,7.99,0.484
47669.0,,13.38724734,39.63778854,8.38,1.18
47670.0,,13.38763389,-14.92675209,7.85,0.521
47671.0,,13.38783133,-60.22719186,8.06,1.106
47672.0,,13.38858478,-4.92438824,5.88,1.431
47673.0,,13.38888514,-24.65564465,7.75,1.406
47674.0,,13.38903854,46.12266468,7.67,1.126
47675.0,,13.38976596,57.9061585,9.69,1.262
47676.0,,13.38979133,-39.62794255,7.35,0.083
47677.0,,13.39016812,-68.79194854,8.4,0.565
47678.0,,13.39018619,39.42958156,7.49,0.74
47679.0,,13.39036431,-9.40695343,8.49,0.456
47680.0,,13.39051558,-26.97897402,8.71,0.552
47681.0,,13.39056126,17.29631858,7.47,1.16
47682.0,,13.39094017,-3.99300481,8.44,1.221
47683.0,,13.39099039,62.80115054,8.12,0.52
47684.0,,13.39218082,45.66273162,8.96,1.05
47685.0,,13.39224676,-73.79402912,8.29,0.068
47686.0,,13.39240784,-45.52115481,8.22,1.543
47687.0,,13.39252702,29.23688593,8.88,1.321
47688.0,,13.39341663,-42.53136069,8.48,0.178
47689.0,,13.39373082,17.32119045,7.9,0.475
47690.0,,13.39420739,2.72284228,7.06,0.78
47691.0,,13.39452249,-13.64884951,8.17,1.365
47692.0,,13.39467825,2.72478537,7.35,0.869
47693.0,,13.3947738,-15.11785571,8.18,0.661
47694.0,,13.39499601,83.46298485,8.62,1.649
47695.0,,13.39533117,-0.7191294,8.82,0.62
47696.0,,13.3956828,16.92133556,8.76,1.4
47697.0,,13.39573099,-14.04501726,11.78,1.362
47698.0,,13.39576268,19.09124166,7.86,0.576
47699.0,,13.39627116,18.21702719,8.56,1.56
47700.0,,13.3963268,25.54789394,7.39,1.024
47701.0,,13.39688076,-55.38828996,8.45,0.393
47702.0,,13.39722235,-18.25345027,8.82,0.43
47703.0,,13.39754256,18.37565894,8.55,0.97
47704.0,,13.39782975,-49.82273441,6.48,0.959
47705.0,,13.39797717,-47.89048851,6.77,1.034
47706.0,,13.39801098,-75.93038969,7.8,0.416
47707.0,,13.39815916,11.23219353,11.24,1.4
47708.0,,13.39831083,37.03394754,6.1,1.637
47709.0,,13.39839832,-46.20013683,8.5,0.518
47710.0,Mizar,13.39872773,54.92541525,2.23,0.057
47711.0,,13.3989905,-5.14863385,8.26,0.902
47712.0,,13.3991959,-20.92453837,6.44,1.101
47713.0,,13.39925242,-28.3707357,8.04,0.6
47714.0,,13.40005743,-52.89052156,12.42,
47715.0,,13.40010696,-41.90315827,7.84,0.375
47716.0,,13.40012315,-64.53561699,4.52,0.822
47717.0,,13.4003536,-53.59079934,8.88,0.039
47718.0,,13.4020683,-4.5364921,7.73,0.914
47719.0,,13.40235383,-70.78272669,8.42,0.568
47720.0,,13.40240528,-53.79306172,7.4,0.064
47721.0,,13.40286233,40.21621855,8.86,1.1
47722.0,,13.40325404,34.6838206,8.1,1.03
47723.0,,13.40376952,-67.31530818,7.81,-0.004
47724.0,,13.40407138,-2.10734001,8.28,0.673
47725.0,,13.40415975,-25.12889331,7.54,1.296
47726.0,,13.40460219,-55.92623979,8.13,1.681
47727.0,,13.40505436,-41.79922764,8.76,1.022
47728.0,,13.40511153,1.39974722,7.24,0.241
47729.0,,13.40584141,-0.3157854,8.13,0.461
47730.0,,13.40634055,-39.44953769,8.69,1.621
47731.0,,13.40640242,-38.03339214,7.14,1.47
47732.0,,13.40650804,32.08460567,7.71,0.11
47733.0,,13.40721891,-51.8751883,6.68,1.333
47734.0,,13.40725403,-4.30863128,6.82,1.08
47735.0,,13.40771088,76.29537592,8.47,1.035
47736.0,,13.40808249,18.68317346,8.6,0.521
47737.0,,13.40848276,12.43174526,6.44,1.062
47738.0,,13.40869269,23.18779066,8.72,1.33
47739.0,,13.40920456,-5.16392212,5.76,0.415
47740.0,,13.40931145,-43.08287537,8.91,1.515
47741.0,,13.40938744,-55.45097922,8.41,0.13
47742.0,,13.41002427,-53.91445258,7.07,1.29
47743.0,,13.410036,-51.50441093,7.01,0.093
47744.0,,13.41075156,83.30829016,7.24,0.7
47745.0,,13.4109684,-70.42992375,7.25,0.849
47746.0,,13.41102654,51.14440408,8.83,0.532
47747.0,,13.41113208,66.16493066,7.75,1.521
47748.0,,13.41123442,-34.43600242,8.73,1.063
47749.0,,13.41130292,11.39694995,8.14,0.96
47750.0,,13.411434,-68.71994637,8.73,0.503
47751.0,,13.41176253,-32.66928637,7.95,1.124
47752.0,,13.41182812,4.40203408,7.66,1.467
47753.0,,13.4133644,-34.28995855,7.71,0.159
47754.0,,13.4134059,-6.84033431,7.96,1.499
47755.0,,13.41375758,-33.44891965,8.55,1.461
47756.0,,13.41437853,-52.37897437,8.62,1.061
47757.0,,13.4147132,-35.78890107,8.96,1.085
47758.0,,13.41555976,51.12635081,8.9,1.567
47759.0,,13.41637435,37.43514366,8.51,0.427
47760.0,,13.41655025,-37.03595366,7.73,0.324
47761.0,,13.41679768,-44.51142036,8.77,1.189
47762.0,,13.41686227,33.35035696,8.46,0.36
47763.0,,13.41704053,53.30083605,8.75,0.566
47764.0,,13.41770976,-15.63232418,7.73,0.285
47765.0,,13.41852356,23.85443816,5.75,0.09
47766.0,,13.41859155,27.97955162,8.77,0.481
47767.0,,13.41871122,-74.88749735,5.04,1.11
47768.0,,13.41891368,38.92255054,10.0,1.02
47769.0,,13.41946665,-78.95209059,7.89,0.452
47770.0,,13.41962244,63.12311869,8.35,1.481
47771.0,,13.41962593,-31.19850438,8.4,0.609
47772.0,,13.41967937,40.45147868,8.5,1.53
47773.0,Spica,13.41989015,-11.16124491,0.98,-0.235
47774.0,,13.42006071,-51.84179405,7.9,-0.06
47775.0,,13.42023564,-30.37687052,8.35,0.083
47776.0,,13.42039322,54.98799884,3.99,0.169
47777.0,,13.42049614,-2.22529242,8.35,0.436
47778.0,,13.42059326,-64.48509219,5.32,0.411
47779.0,,13.42078598,-8.78585311,8.04,0.125
47780.0,,13.42090868,-25.38501164,8.65,1.504
47781.0,,13.42116894,0.84987467,7.26,1.035
47782.0,,13.42146312,40.46691271,8.81,0.421
47783.0,,13.42149953,42.69947919,9.31,0.777
47784.0,,13.42190144,64.84559045,7.86,1.016
47785.0,,13.42217565,-51.18313838,8.79,1.309
47786.0,,13.42239782,-53.83841068,8.4,0.358
47787.0,,13.42246848,75.98272415,8.45,0.393
47788.0,,13.42250703,-7.58404745,8.33,0.469
47789.0,,13.42258288,-59.78146933,8.83,-0.022
47790.0,,13.42299407,-47.63325644,8.56,1.302
47791.0,,13.42316259,10.75592283,8.15,1.05
47792.0,,13.42344211,25.54858558,8.79,0.257
47793.0,,13.42402634,-68.17754778,8.5,0.136
47794.0,,13.42448189,16.55181058,8.57,0.863
47795.0,,13.42457918,37.71928574,11.11,1.392
47796.0,,13.42522047,-41.88083042,8.45,0.433
47797.0,,13.42536984,-68.52808324,6.98,1.057
47798.0,,13.42559906,-20.17856173,8.83,0.461
47799.0,,13.42780228,15.56406652,6.83,1.242
47800.0,,13.42835341,18.60633661,8.81,0.527
47801.0,,13.428377,-54.66020669,8.13,1.093
47802.0,,13.42884971,72.27328761,7.23,1.026
47803.0,,13.42895567,37.84252734,8.63,0.485
47804.0,,13.42914532,-0.45396392,8.99,1.022
47805.0,,13.42937911,56.97046608,7.29,0.804
47806.0,,13.43003384,44.49397128,8.26,0.721
47807.0,,13.43028102,-47.52508536,8.77,-0.001
47808.0,,13.43031833,-28.37373355,11.04,1.522
47809.0,,13.43066633,-70.62725069,5.65,-0.018
47810.0,,13.43217363,31.86139137,8.27,0.537
47811.0,,13.43279218,-35.07582409,6.82,1.627
47812.0,,13.4332461,-27.46920722,8.46,0.348
47813.0,,13.43343535,63.26073879,6.5,0.739
47814.0,,13.43506843,-16.85862048,6.56,1.16
47815.0,,13.43525681,30.7022178,7.94,0.432
47816.0,,13.43536793,14.34673199,8.31,0.563
47817.0,,13.43545527,-39.75496493,5.11,1.181
47818.0,,13.43556201,72.39149824,5.82,1.652
47819.0,,13.43559794,-32.5472708,6.85,0.356
47820.0,,13.43574184,-3.66109193,7.06,0.979
47821.0,,13.43592826,-62.56055464,8.98,0.125
47822.0,,13.43623147,20.81218745,8.61,0.49
47823.0,,13.43652245,-1.19248368,5.97,0.183
47824.0,,13.43658262,-26.18557048,8.72,0.531
47825.0,,13.43735258,-46.0480547,8.4,1.2
47826.0,,13.43793803,46.0281037,5.88,0.985
47827.0,,13.43798036,-48.78654334,6.7,0.032
47828.0,,13.43866691,-16.67600098,8.54,1.183
47829.0,,13.43949446,-13.05660074,8.86,0.556
47830.0,,13.44040103,-49.69936743,8.83,0.99
47831.0,,13.44044957,5.70870771,7.33,1.075
47832.0,,13.44058708,23.55850596,8.4,1.03
47833.0,,13.44068338,-34.00961366,6.87,0.944
47834.0,,13.44132959,-70.54002603,8.76,0.77
47835.0,,13.44182209,-41.84995203,7.65,1.334
47836.0,,13.44214418,61.86739299,8.24,0.515
47837.0,,13.44225055,-65.63922742,8.45,1.219
47838.0,,13.44230331,6.42314956,8.76,0.418
47839.0,,13.44300237,-65.84411761,8.02,0.686
47840.0,,13.44319769,-31.45043133,8.27,1.148
47841.0,,13.44336552,-23.2317034,8.92,1.367
47842.0,,13.44346121,-57.74121223,8.81,0.946
47843.0,,13.44406628,85.2706276,7.93,0.441
47844.0,,13.44438106,-24.29319925,8.77,0.92
47845.0,,13.44505004,7.45324963,8.14,1.125
47846.0,,13.4453457,-12.70761258,5.27,1.477
47847.0,,13.44546247,-22.29820134,8.26,0.88
47848.0,,13.44567327,16.94850065,8.01,0.51
47849.0,,13.4462261,-74.18881148,8.43,0.006
47850.0,,13.4481436,14.37308872,8.25,0.63
47851.0,,13.44820071,-5.93068059,7.89,0.176
47852.0,,13.44857246,63.00795877,7.93,1.223
47853.0,,13.4489233,-41.49756484,5.69,1.477
47854.0,,13.4490619,-56.32952395,8.8,1.04
47855.0,,13.44922768,78.64379561,5.74,0.769
47856.0,,13.44967766,15.08181909,8.94,0.598
47857.0,,13.44970541,11.90856621,7.99,-0.032
47858.0,,13.45047315,-35.61899057,8.48,0.017
47859.0,,13.45086657,-24.2902946,8.72,0.911
47860.0,,13.4513065,64.73544104,6.64,0.383
47861.0,,13.45154718,-62.65992483,8.4,0.487
47862.0,,13.45177771,-49.14369544,6.31,0.003
47863.0,,13.45218611,-22.36503327,8.09,0.514
47864.0,,13.45240608,-67.02237595,7.39,1.241
47865.0,,13.45295521,64.71945155,7.01,0.407
47866.0,,13.45301312,-17.92887782,7.2,1.062
47867.0,,13.4530171,28.87427234,8.24,0.96
47868.0,,13.45336232,70.31658151,7.4,0.349
47869.0,,13.45377283,-58.28591048,8.56,0.054
47870.0,,13.45385259,48.00173288,8.39,1.165
47871.0,,13.45407619,-40.16269074,6.4,0.974
47872.0,,13.45408572,38.53410165,8.72,1.16
47873.0,,13.45440214,-13.31053179,7.76,1.057
47874.0,,13.45462551,-65.08071495,8.82,0.328
47875.0,,13.45502775,-39.9523671,9.64,0.936
47876.0,,13.45515976,-74.69172237,6.62,-0.056
47877.0,,13.45542745,20.27225423,8.17,1.32
47878.0,,13.45573903,-49.3812845,6.27,-0.123
47879.0,,13.45635436,12.04574988,11.42,1.33
47880.0,,13.45650673,39.14950528,8.86,1.513
47881.0,,13.4567217,-66.74714299,7.79,0.107
47882.0,,13.45695896,-21.65529304,9.93,1.092
47883.0,,13.45696287,-62.64900994,7.61,0.094
47884.0,,13.45756613,-15.97363075,4.76,1.096
47885.0,,13.45760409,35.72696301,8.76,0.999
47886.0,,13.45765157,44.70687862,8.42,0.692
47887.0,,13.45833018,24.31198413,8.9,0.33
47888.0,,13.4583453,13.91378305,8.15,0.352
47889.0,,13.45841348,56.02262184,8.2,0.541
47890.0,,13.45880633,-63.81720714,8.27,0.069
47891.0,,13.45995651,-18.03224141,8.57,1.079
47892.0,,13.46147806,-6.8158629,8.31,1.07
47893.0,,13.46248198,24.4043115,8.65,0.344
47894.0,,13.46251477,-30.78426291,8.31,0.48
47895.0,,13.46270782,12.70279573,8.2,0.601
47896.0,,13.46318908,35.15330809,8.72,0.99
47897.0,,13.46502626,-26.9501473,11.76,1.515
47898.0,,13.46534387,26.84156714,8.21,0.478
47899.0,,13.46541914,81.2652334,8.7,0.26
47900.0,,13.46551513,-57.02975842,8.01,1.042
47901.0,,13.46565106,-28.28764661,10.19,1.21
47902.0,,13.46620983,41.11483491,8.99,0.96
47903.0,,13.46647047,32.5819169,8.68,0.272
47904.0,,13.46654678,50.45526429,8.99,0.398
47905.0,,13.46659101,52.74564261,6.34,0.259
47906.0,,13.46664891,-58.10280284,8.76,0.513
47907.0,,13.4670864,-61.06250036,7.31,0.022
47908.0,,13.46718973,-26.40222506,6.49,1.608
47909.0,,13.46744562,-0.31678209,8.86,0.499
47910.0,,13.46779226,70.12616606,7.26,1.057
47911.0,,13.46794465,-47.70501995,8.71,0.546
47912.0,,13.46802278,-33.27599494,8.38,-0.021
47913.0,,13.4681325,-45.06914444,7.24,1.281
47914.0,,13.46817759,58.2092888,7.93,0.367
47915.0,,13.4682677,-43.76860855,7.2,1.08
47916.0,,13.46834883,18.28977337,8.54,0.321
47917.0,,13.46884193,-54.16530411,8.4,0.055
47918.0,,13.46886595,-73.04092794,8.36,1.314
47919.0,,13.4691797,8.3580265,7.76,0.434
47920.0,,13.46936625,9.46113183,7.6,1.17
47921.0,,13.46996806,50.58718593,6.96,0.277
47922.0,,13.47046363,-22.40038589,7.43,1.24
47923.0,,13.47080637,-33.70616551,8.18,0.563
47924.0,,13.47101462,-54.50940685,8.91,0.064
47925.0,,13.4712403,2.23591937,7.31,0.4
47926.0,,13.47144168,-21.73333357,8.81,1.3
47927.0,,13.47163479,30.04656178,11.21,1.577
47928.0,,13.47182712,-0.83920302,7.44,0.651
47929.0,,13.47187559,31.1492305,6.94,1.386
47930.0,,13.47196938,-60.35715665,8.47,1.178
47931.0,,13.47213513,10.46871882,8.04,0.568
47932.0,,13.47249733,-2.35910065,11.23,1.539
47933.0,,13.47281231,-51.29217912,8.72,0.293
